cnt_idx	ref_no	ref_norm	ref_type	sigla_prefix	marks	attach_prev	source_column	line_no	group_no
CNT-IDX-0010492	1	100 20 ju	OTHER			0	p046-c00	32	1
CNT-IDX-0010493	1	8 29 ua	OTHER			0	p046-c00	33	1
CNT-IDX-0010494	1	8 28 uà	OTHER			0	p046-c00	34	1
CNT-IDX-0010495	1	25 83 ua	OTHER			0	p046-c00	35	1
CNT-IDX-0010496	1	22 81 ET	OTHER			0	p046-c00	36	1
CNT-IDX-0010497	1	118 72 ub	OTHER			0	p046-c00	37	1
CNT-IDX-0010498	1	2 79 ub	OTHER			0	p046-c00	38	1
CNT-IDX-0010499	1	103 80 nu	OTHER			0	p046-c00	39	1
CNT-IDX-0010500	1	103 79 ut	OTHER			0	p046-c00	40	1
CNT-IDX-0010501	1	70 42 be:	OTHER			0	p046-c00	41	1
CNT-IDX-0010502	1	70 37 ub	OTHER			0	p046-c00	42	1
CNT-IDX-0010503	1	70 39 ne	OTHER			0	p046-c00	43	1
CNT-IDX-0010504	1	70 38 ud	OTHER			0	p046-c00	44	1
CNT-IDX-0010505	1	70 41 ue	OTHER			0	p046-c00	45	1
CNT-IDX-0010506	1	70 40 ue	OTHER			0	p046-c00	46	1
CNT-IDX-0010507	1	9 93 ue	OTHER			0	p046-c00	47	1
CNT-IDX-0010508	1	79 77 ug	OTHER			0	p046-c00	48	1
CNT-IDX-0010509	1	87 54 Us	OTHER			0	p046-c00	49	1
CNT-IDX-0010510	1	97 11 ui	OTHER			0	p046-c00	50	1
CNT-IDX-0010511	1	7 73 uii	OTHER			0	p046-c00	51	1
CNT-IDX-0010512	1	8 12 ui:	OTHER			0	p046-c00	52	1
CNT-IDX-0010513	1	7 89 pu	OTHER			0	p046-c00	53	1
CNT-IDX-0010514	1	49 85 ul.	OTHER			0	p046-c00	55	1
CNT-IDX-0010515	1	96 9 ul	OTHER			0	p046-c00	56	1
CNT-IDX-0010516	1	49 83 * ul	OTHER			0	p046-c00	57	1
CNT-IDX-0010517	1	49 84 uli	OTHER			0	p046-c00	58	1
CNT-IDX-0010518	1	111 33 uli	OTHER			0	p046-c00	59	1
CNT-IDX-0010519	1	70 48 Ul	OTHER			0	p046-c00	62	1
CNT-IDX-0010520	1	100 15 ull	OTHER			0	p046-c00	63	1
CNT-IDX-0010521	1	92,34 ull	OTHER			0	p046-c00	64	1
CNT-IDX-0010522	1	92 35 ull	OTHER			0	p046-c00	65	1
CNT-IDX-0010523	1	92 36 ul	OTHER			0	p046-c00	66	1
CNT-IDX-0010524	1	87 11 ulj	OTHER			0	p046-c00	67	1
CNT-IDX-0010525	1	42 61 ult	OTHER			0	p046-c00	69	1
CNT-IDX-0010526	1	100 73 uli	OTHER			0	p046-c00	70	1
CNT-IDX-0010527	1	100 74 uli	OTHER			0	p046-c00	71	1
CNT-IDX-0010528	1	100 72 uli	OTHER			0	p046-c00	72	1
CNT-IDX-0010529	1	111 34 uli	OTHER			0	p046-c00	73	1
CNT-IDX-0010530	1	18,29 ul	OTHER			0	p046-c00	74	1
CNT-IDX-0010531	1	85 48 uliro	OTHER			0	p046-c01	2	1
CNT-IDX-0010532	1	85 19 ultro	OTHER			0	p046-c01	3	1
CNT-IDX-0010533	1	85 47 ultro	OTHER			0	p046-c01	4	1
CNT-IDX-0010534	1	112 30 ultus	OTHER			0	p046-c01	5	1
CNT-IDX-0010535	1	112 29 ulula	OTHER			0	p046-c01	6	1
CNT-IDX-0010536	1	79 83 ulola	OTHER			0	p046-c01	7	1
CNT-IDX-0010537	1	15 44 lum J	OTHER			0	p046-c01	8	1
CNT-IDX-0010538	1	34 8 Umbe	OTHER			0	p046-c01	9	1
CNT-IDX-0010539	1	34 6 umbil	OTHER			0	p046-c01	10	1
CNT-IDX-0010540	1	34 7 umbo	OTHER			0	p046-c01	11	1
CNT-IDX-0010541	1	79 80 umbr	OTHER			0	p046-c01	12	1
CNT-IDX-0010542	1	34 5 umbr:	OTHER			0	p046-c01	13	1
CNT-IDX-0010543	1	8 44 Umbr	OTHER			0	p046-c01	14	1
CNT-IDX-0010544	1	8 60 Umbr	OTHER			0	p046-c01	15	1
CNT-IDX-0010545	1	118 67 umbr	OTHER			0	p046-c01	16	1
CNT-IDX-0010546	1	"95,68"""	OTHER			0	p046-c01	17	1
CNT-IDX-0010546	2	106,89 * umb	OTHER			0	p046-c01	17	2
CNT-IDX-0010547	1	85 65 umeci	OTHER			0	p046-c01	18	1
CNT-IDX-0010548	1	58 96 umer:	OTHER			0	p046-c01	19	1
CNT-IDX-0010549	1	95,68 umen	OTHER			0	p046-c01	20	1
CNT-IDX-0010550	1	82 100 unesc	OTHER			0	p046-c01	21	1
CNT-IDX-0010551	1	85 1 umet	OTHER			0	p046-c01	22	1
CNT-IDX-0010552	1	82,99 umidi	OTHER			0	p046-c01	23	1
CNT-IDX-0010553	1	98 53 umor	OTHER			0	p046-c01	24	1
CNT-IDX-0010554	1	88,8 umqu	OTHER			0	p046-c01	25	1
CNT-IDX-0010555	1	98 52 un i	OTHER			0	p046-c01	26	1
CNT-IDX-0010556	1	98,51 unam	OTHER			0	p046-c01	28	1
CNT-IDX-0010557	1	88 9 unam 16 58 una r	OTHER			0	p046-c01	29	1
CNT-IDX-0010558	1	18 43 nuctri	OTHER			0	p046-c01	36	1
CNT-IDX-0010559	1	18 45 tunctw 8 18 34 uncus	OTHER			0	p046-c01	37	1
CNT-IDX-0010560	1	79,9 undat	OTHER			0	p046-c01	39	1
CNT-IDX-0010561	1	79 9 ° unde 12,97 undec	OTHER			0	p046-c01	40	1
CNT-IDX-0010562	1	2 105 undec	OTHER			0	p046-c01	42	1
CNT-IDX-0010563	1	2 106 unde	OTHER			0	p046-c01	43	1
CNT-IDX-0010564	1	2 104 pos 18 60 undi	OTHER			0	p046-c01	44	1
CNT-IDX-0010565	1	49 14 - undibi 18 35 undis	OTHER			0	p046-c01	46	1
CNT-IDX-0010566	1	14 29 undo	OTHER			0	p046-c01	48	1
CNT-IDX-0010567	1	18 36 undos 18,65 undun 18 37	OTHER			0	p046-c01	49	1
CNT-IDX-0010567	2	19 29 ungell 18 58	OTHER			0	p046-c01	49	2
CNT-IDX-0010567	3	19 50 ungue	OTHER			0	p046-c01	49	3
CNT-IDX-0010568	1	14 27 ungui	OTHER			0	p046-c01	54	1
CNT-IDX-0010569	1	14 28 nngul:	OTHER			0	p046-c01	55	1
CNT-IDX-0010570	1	111 85? uniam 18 55 unieui	OTHER			0	p046-c01	57	1
CNT-IDX-0010571	1	96 49 unio	OTHER			0	p046-c01	62	1
CNT-IDX-0010572	1	906,48 unium	OTHER			0	p046-c01	63	1
CNT-IDX-0010573	1	118,90 unius	OTHER			0	p046-c01	64	1
CNT-IDX-0010574	1	49 36 ° unius	OTHER			0	p046-c01	65	1
CNT-IDX-0010575	1	20 19 univer	OTHER			0	p046-c01	66	1
